Sale Date,Sale Price,sale_reason,sale_instrument,sale_warning,sitetype,addr_full,zip5,ctyname,postalctyn,lon,lat,building_grade,square_feet_total_living,bedrooms,bath_full_count,bath_half_count,bath_3qtr_count,year_built,year_renovated,current_zoning,sq_ft_lot,prop_type,present_use
1/16/14,852769,1,3,,R1,11673 169TH PL NE,98052,REDMOND,REDMOND,-122.1146442,47.70435768,8,3040,4,2,1,0,2013,0,R4,6195,R,2
1/16/14,785049,1,3,,R1,11681 170TH CT NE,98052,REDMOND,REDMOND,-122.1137383,47.70443653,8,3040,4,2,1,0,2013,0,R4,5450,R,2
1/16/14,740000,1,3,,R1,8932 237TH PL NE,98053,,REDMOND,-122.0232358,47.68121446,9,3500,4,2,1,0,2005,0,URPSO,7771,R,2
1/16/14,435000,8,22,12 26,R1,12812 164TH AVE NE,98052,,REDMOND,-122.1205083,47.71496492,7,3360,6,2,0,1,1962,0,RA2.5,84506,R,2
1/16/14,395200,18,4,31,R1,13306 NE 72ND ST,98052,REDMOND,REDMOND,-122.1624816,47.66896978,7,2080,4,2,0,0,1966,0,R6,9156,R,2
1/17/14,1310000,1,3,,R1,26133 NE 34TH ST,98053,,REDMOND,-121.9897501,47.63827459,11,6280,4,2,1,1,1990,0,RA5,107615,R,2
1/17/14,1250000,1,3,,R1,2040 W LAKE SAMMAMISH PKWY NE,98052,REDMOND,REDMOND,-122.0876161,47.62865804,8,2390,3,1,1,1,1982,0,R4,9402,R,2
1/17/14,988888,1,3,,R1,10732 154TH PL NE,98052,REDMOND,REDMOND,-122.1341488,47.69579271,10,3600,4,3,0,1,2014,0,R4/C,5405,R,2
1/17/14,799000,1,3,,R1,6710 223RD AVE NE,98053,,REDMOND,-122.0418276,47.66666103,10,3170,4,2,1,0,1989,0,RA5,50077,R,2
1/17/14,490000,1,3,26,R1,17813 NE 26TH ST,98052,REDMOND,REDMOND,-122.1017152,47.63319303,8,2250,4,2,1,0,1974,0,R3,12070,R,2
1/17/14,425000,18,22,16 31,R1,16710 NE 91ST PL,98052,REDMOND,REDMOND,-122.1168443,47.68331959,7,1820,4,2,2,0,1968,0,R5,7225,R,2
1/17/14,368000,1,3,,R1,20210 NE 116TH ST,98053,,REDMOND,-122.0701064,47.70254794,6,960,3,1,0,0,1945,0,RA5,13760,R,2
1/21/14,639000,1,3,,R1,17716 NE 110TH WAY,98052,REDMOND,REDMOND,-122.1033409,47.69926772,9,2270,3,2,0,1,1992,0,R4,9002,R,2
1/21/14,370000,1,3,,R1,16910 NE 105TH ST,98052,REDMOND,REDMOND,-122.1143685,47.69457081,7,1030,3,1,0,0,1968,0,R6,7200,R,2
1/22/14,781877,1,3,,R1,11695 170TH CT NE,98052,REDMOND,REDMOND,-122.113746,47.70458964,8,3330,5,2,1,1,2014,0,R4,6003,R,2
1/22/14,645000,1,3,,R1,12211 168TH CT NE,98052,REDMOND,REDMOND,-122.1159281,47.70946075,8,2330,4,2,1,1,2013,0,R4,4686,R,2
1/23/14,518000,1,3,26,R1,10515 181ST AVE NE,98052,REDMOND,REDMOND,-122.0997361,47.69430399,8,1650,3,1,1,1,1984,0,R4,7722,R,2
1/23/14,495000,1,3,,R1,23720 NE 134TH PL,98053,,REDMOND,-122.022091,47.71924055,8,1570,2,1,0,1,2006,0,URPSO,4500,R,2
1/24/14,832438,1,3,,R1,17076 NE 123RD ST,98052,REDMOND,REDMOND,-122.111808,47.71041032,8,3370,4,2,0,2,2014,0,R4,5500,R,2
1/24/14,814990,1,3,,R1,24146 NE 98TH PL,98053,,REDMOND,-122.0172246,47.68563517,9,3660,4,2,0,1,2013,0,URPSO,5535,R,2
1/24/14,577000,1,3,,R1,9843 228TH TER NE,98053,,REDMOND,-122.0368085,47.68746408,7,2620,4,2,1,0,2001,0,URPSO,5553,R,2
1/27/14,650000,1,3,,R1,11206 178TH PL NE,98052,REDMOND,REDMOND,-122.1020625,47.70022491,8,2990,4,3,0,1,2013,0,R4,3481,R,2
1/27/14,510000,1,3,,R1,9607 172ND AVE NE,98052,REDMOND,REDMOND,-122.1109596,47.68731752,8,2610,4,1,1,1,1980,0,R5,8624,R,2
1/28/14,407000,1,3,,R1,15814 NE 111TH CT,98052,REDMOND,REDMOND,-122.1279231,47.70035154,7,1600,4,1,0,1,1973,0,R6,7200,R,2
1/30/14,686543,1,3,,R1,10311 238TH PL NE,98053,,REDMOND,-122.0210023,47.69008314,8,2625,4,2,1,0,2013,0,URPSO,6675,R,2
1/31/14,570000,1,3,,R1,11768 176TH AVE NE,98052,REDMOND,REDMOND,-122.1049958,47.70594581,8,2920,4,2,1,1,1977,0,R4,9170,R,2
1/31/14,175500,4,18,15 31,R1,7316 141ST AVE NE,98052,REDMOND,REDMOND,-122.1509982,47.67056005,7,1270,3,1,0,1,1969,0,R5,9170,R,2
2/1/14,459000,1,3,,R1,16702 NE 97TH ST,98052,REDMOND,REDMOND,-122.1167152,47.68757116,7,1950,4,1,0,1,1963,0,R5,9960,R,2
2/4/14,718147,1,3,,R1,10323 238TH PL NE,98053,,REDMOND,-122.0208406,47.69033024,8,2640,4,2,1,0,2013,0,URPSO,8622,R,2
2/4/14,680000,1,3,,R1,7912 172ND PL NE,98052,REDMOND,REDMOND,-122.1100746,47.67435519,8,2875,4,2,0,1,2005,0,R5,14710,R,2
2/4/14,675619,1,3,,R1,10317 238TH PL NE,98053,,REDMOND,-122.0209589,47.69020435,8,2530,4,2,1,0,2013,0,URPSO,6624,R,2
2/4/14,543000,4,22,31 46,R1,2608 279TH CT NE,98053,,REDMOND,-121.9657716,47.63229931,8,3080,4,2,1,0,1997,0,RA5,22815,R,2
2/4/14,502000,1,3,,R1,7005 143RD PL NE,98052,REDMOND,REDMOND,-122.1489752,47.66807709,7,1400,3,2,0,0,1965,0,R5,9296,R,2
2/5/14,800000,1,3,,R1,25815 NE 39TH WAY,98053,,REDMOND,-121.995866,47.64219609,10,3680,4,2,1,0,1998,0,RA5,73773,R,2
2/5/14,748000,1,3,,R1,4404 251ST WAY NE,98053,,REDMOND,-122.003539,47.64882425,9,3090,3,2,1,0,1995,0,RA5,46882,R,2
2/6/14,701500,1,3,,R1,8049 199TH AVE NE,98053,,REDMOND,-122.0755803,47.67662166,7,3510,5,3,0,0,1984,0,RA5,46609,R,2
2/6/14,455000,1,3,,R1,19128 NE REDMOND RD,98053,,REDMOND,-122.0846917,47.69056473,7,1380,3,2,1,0,1920,0,RA2.5,28284,R,2
2/6/14,283000,1,3,15,R1,10608 171ST AVE NE,98052,REDMOND,REDMOND,-122.1112345,47.69538873,7,1390,4,2,0,0,1969,0,R6,7700,R,2
2/7/14,686023,1,3,,R1,23856 NE 103RD PL,98053,,REDMOND,-122.0204538,47.69006549,8,2650,4,2,1,0,2013,0,URPSO,6397,R,2
2/7/14,549900,1,3,,R1,2219 175TH AVE NE,98052,REDMOND,REDMOND,-122.1069097,47.63020464,8,2550,5,3,0,0,1968,0,R3,11877,R,2
2/7/14,406000,1,3,,R1,7719 135TH PL NE,98052,REDMOND,REDMOND,-122.1594993,47.67351242,7,1320,3,1,1,0,1971,0,R4,7547,R,2
2/10/14,463000,1,3,26,R1,4816 225TH AVE NE,98053,,REDMOND,-122.0392604,47.65209521,9,3850,3,1,1,1,1987,0,RA5,62366,R,2
2/13/14,960370,1,3,,R1,17372 NE 46TH CT,98052,REDMOND,REDMOND,-122.109165,47.65087731,10,3530,4,2,1,1,2014,0,R8,5037,R,2
2/13/14,750000,1,3,,R1,16559 NE 118TH WAY,98052,REDMOND,REDMOND,-122.1188583,47.70525876,9,3340,3,2,1,0,2003,0,R4,5600,R,2
2/13/14,732000,1,3,,R1,6820 142ND CT NE,98052,REDMOND,REDMOND,-122.1494007,47.66702234,8,2630,3,2,1,0,1986,0,R5,7970,R,2
2/13/14,521500,1,3,,R1,22736 NE FERN REACH CIR,98053,,REDMOND,-122.0359162,47.68398501,7,2120,3,2,1,0,2002,0,URPSO,6888,R,2
2/13/14,425000,1,3,,R1,2829 W LAKE SAMMAMISH PKWY NE,98052,REDMOND,REDMOND,-122.0928835,47.63520615,9,5830,5,3,1,2,2014,0,R4,10454,R,2
2/14/14,755000,1,3,,R1,16558 NE 121ST ST,98052,REDMOND,REDMOND,-122.1189126,47.70799914,9,3140,4,2,0,1,2010,0,R4,5469,R,2
2/14/14,650000,1,3,,R1,17504 NE 33RD ST,98052,REDMOND,REDMOND,-122.1062712,47.63963464,8,2920,4,2,0,1,1977,0,R4,9540,R,2
2/14/14,416500,1,3,,R1,22342 NE 100TH WAY,98053,,REDMOND,-122.0424292,47.68820097,7,1650,3,2,1,0,2002,0,URPSO,3830,R,2
2/19/14,728000,1,3,,R1,17016 NE 129TH CT,98052,,REDMOND,-122.1112605,47.71550557,10,2960,3,2,1,0,1989,0,RA2.5,36162,R,2
2/19/14,700000,1,3,,R1,17801 NE 120TH WAY,98052,REDMOND,REDMOND,-122.1016117,47.70748231,9,2870,5,2,0,1,2006,0,R4,6593,R,2
2/19/14,385100,18,3,31,R1,23713 NE 134TH PL,98053,,REDMOND,-122.0218616,47.71888526,8,1300,2,2,0,0,2007,0,URPSO,4110,R,29
2/20/14,1000000,1,3,,R1,24633 NE 22ND ST,98074,SAMMAMISH,REDMOND,-122.0109208,47.62882738,11,3940,4,3,0,0,1998,0,R1,15161,R,2
2/20/14,554769,1,3,,R1,23820 NE GREENS CROSSING RD,98053,,REDMOND,-122.0217386,47.71105709,8,1900,2,2,1,0,2013,0,URPSO,3879,R,29
2/20/14,445000,1,3,26,R1,2635 175TH AVE NE,98052,REDMOND,REDMOND,-122.1065159,47.63524238,8,1980,4,1,1,1,1968,0,R5,2300,R,29
2/20/14,341000,18,22,16 31,R1,12402 232ND WAY NE,98053,,REDMOND,-122.0299452,47.70973279,8,1440,2,2,0,0,2003,0,URPSO,3900,R,29
2/20/14,275000,1,3,,R2,8513 139TH AVE NE,98052,REDMOND,REDMOND,-122.1548191,47.67939996,7,760,2,1,0,0,1984,0,R5,2968,R,2
2/21/14,922000,1,3,26,R1,4902 162ND CT NE,98052,REDMOND,REDMOND,-122.1243543,47.65343277,10,2800,3,2,1,0,1990,0,R4,12130,R,2
2/21/14,644950,1,3,,R1,3206 174TH AVE NE,98052,REDMOND,REDMOND,-122.1078206,47.6387183,8,2760,4,1,0,2,1972,0,R4,8755,R,2
2/21/14,548000,1,3,,R1,7518 144TH AVE NE,98052,REDMOND,REDMOND,-122.1472741,47.67220043,8,1830,4,1,1,1,1975,0,R5,9600,R,2
2/21/14,535000,1,3,,R1,10716 167TH PL NE,98052,REDMOND,REDMOND,-122.1164115,47.69641257,7,1740,3,2,1,0,1977,0,R6,9600,R,2
2/24/14,431000,1,3,,R1,13771 NE 76TH PL,98052,REDMOND,REDMOND,-122.156115,47.67254572,7,1560,4,1,1,0,1963,0,R6,7483,R,2
2/25/14,689900,1,3,,R1,12208 168TH CT NE,98052,REDMOND,REDMOND,-122.1154296,47.70949153,9,2520,3,2,0,1,2013,0,R4,4698,R,2
2/25/14,607000,1,18,,R1,25033 NE 52ND PL,98053,,REDMOND,-122.0047143,47.65266608,9,2880,3,2,1,0,1991,0,RA5,108900,R,2
2/25/14,499950,1,3,52,R1,4513 232ND AVE NE,98053,,REDMOND,-122.0310443,47.6505469,8,2070,3,1,1,1,1981,0,RA5,37052,R,2
2/25/14,455000,1,3,,R2,11843 BIG LEAF WAY NE,98053,,REDMOND,-122.0105897,47.70381882,8,1900,2,2,1,0,2005,0,URPSO,3542,R,29
2/26/14,775412,1,3,,R1,17082 NE 123RD ST,98052,REDMOND,REDMOND,-122.1116054,47.71040838,8,3200,4,2,0,2,2014,0,R4,5500,R,2
2/27/14,775000,1,3,60,R1,13128 SUN BREAK WAY NE,98053,,REDMOND,-122.0324012,47.71646198,9,2800,3,3,1,0,2005,0,URPSO,8590,R,2
2/28/14,793750,1,3,,R1,11682 169TH PL NE,98052,REDMOND,REDMOND,-122.1141373,47.70442941,8,3230,4,2,1,0,2013,0,R4,4850,R,2
2/28/14,684412,1,3,,R1,23880 NE 103RD PL,98053,,REDMOND,-122.0202283,47.69004446,8,2520,4,2,1,0,2013,0,URPSO,6616,R,2
2/28/14,634990,1,3,,R2,8414 167TH AVE NE,98052,REDMOND,REDMOND,-122.1177196,47.67801137,8,2090,4,3,1,0,2014,0,EH,2296,R,29
3/3/14,400000,1,3,,R1,6700 242ND AVE NE,98053,,REDMOND,-122.0152872,47.66577774,8,2330,3,1,2,0,1977,0,RA5,99316,R,2
3/4/14,870000,1,3,,R1,17345 NE 36TH ST,98052,REDMOND,REDMOND,-122.1080907,47.64212959,8,3120,4,2,0,1,2013,0,R4,5579,R,2
3/4/14,779950,1,3,,R1,16915 NE 128TH ST,98052,,REDMOND,-122.1130452,47.71449337,10,4230,6,2,1,1,1989,0,RA2.5,35171,R,2
3/4/14,699000,1,3,,R1,17021 NE 113TH CT,98052,REDMOND,REDMOND,-122.1123761,47.70138713,9,2810,4,2,1,0,2003,0,R4,6635,R,2
3/4/14,689801,1,3,56,R1,23851 NE 103RD PL,98053,,REDMOND,-122.0206415,47.68969737,8,2640,4,2,1,0,2013,0,URPSO,6949,R,2
3/4/14,485000,1,3,,R1,16815 NE 89TH ST,98052,REDMOND,REDMOND,-122.1154434,47.68144538,7,1980,3,1,1,1,1969,0,R5,10452,R,2
3/4/14,391500,1,3,,R1,21019 NE 92ND ST,98053,,REDMOND,-122.0589095,47.68318875,6,1500,3,1,0,0,1971,0,RA5,10875,R,2
3/4/14,385000,1,3,,R1,21421 NE 61ST ST,98053,,REDMOND,-122.0543494,47.66145885,6,1250,3,2,0,0,1970,0,RA5,10266,R,2
3/5/14,740900,1,3,,R1,23779 NE GREENS CROSSING RD,98053,,REDMOND,-122.0221169,47.71059266,8,2420,2,2,1,0,2002,0,URPSO,6427,R,2
3/5/14,718418,1,3,56,R1,17088 NE 117TH ST,98052,REDMOND,REDMOND,-122.1125977,47.70515191,8,2570,4,2,1,0,2013,0,R4,3907,R,2
3/6/14,770000,1,3,,R1,8334 208TH AVE NE,98053,,REDMOND,-122.0621645,47.67767834,9,3110,4,2,1,0,1998,0,RA5,35001,R,2
3/6/14,764453,1,3,,R1,17072 NE 123RD ST,98052,REDMOND,REDMOND,-122.1120074,47.71041439,8,3200,4,2,0,2,2014,0,R4,5500,R,2
3/6/14,343715,1,3,,R1,10053 EASTRIDGE DR NE,98053,,REDMOND,-122.0142783,47.68723425,7,1840,3,2,1,0,2010,0,URPSO,3400,R,2
3/7/14,948888,1,3,,R1,10736 154TH PL NE,98052,REDMOND,REDMOND,-122.1341679,47.69592587,10,3460,4,3,0,1,2013,0,R4/C,4965,R,2
3/7/14,945000,1,3,,R1,15444 NE 107TH ST,98052,REDMOND,REDMOND,-122.1336449,47.69586781,10,3600,4,3,0,1,2014,0,R4/C,5625,R,2
3/10/14,979888,1,3,,R1,15440 NE 107TH ST,98052,REDMOND,REDMOND,-122.1338546,47.69587876,10,3460,4,3,0,1,2014,0,R4/C,5625,R,2
3/10/14,793070,1,3,,R1,17070 NE 123RD ST,98052,REDMOND,REDMOND,-122.112213,47.71041208,8,3370,4,2,0,2,2013,0,R4,5500,R,2
3/10/14,545900,1,3,,R1,6227 146TH AVE NE,98052,REDMOND,REDMOND,-122.1461699,47.66260446,7,1850,3,2,0,0,1970,0,R5,8800,R,2
3/10/14,464000,1,3,,R1,14208 NE 62ND ST,98052,REDMOND,REDMOND,-122.1505277,47.66269261,8,1630,4,1,0,1,1972,0,R6,8360,R,2
3/10/14,371000,1,3,,R2,13713 NE 87TH ST,98052,REDMOND,REDMOND,-122.1556971,47.67986949,7,1450,3,1,1,1,1984,0,R5,2763,R,2
3/10/14,320000,1,3,,R1,21036 NE 66TH ST,98053,,REDMOND,-122.0582879,47.66474293,6,940,3,1,0,0,1970,0,RA5,14100,R,2
3/10/14,7000,1,26,,R1,9322 132ND AVE NE,98052,REDMOND,REDMOND,-122.1634461,47.68528233,7,2390,3,1,0,1,1977,0,R5,49222,R,2
3/11/14,750000,1,3,,R1,11709 170TH CT NE,98052,REDMOND,REDMOND,-122.1136982,47.70487279,8,2810,5,3,0,0,2013,0,R4,4892,R,2
3/11/14,699000,1,3,,R1,12821 SUN BREAK WAY NE,98053,,REDMOND,-122.0346117,47.71386518,8,2160,2,2,1,0,2005,0,URPSO,5580,R,2
3/11/14,507500,1,3,,R1,6119 149TH CT NE,98052,REDMOND,REDMOND,-122.1423631,47.66264652,8,1810,3,1,1,1,1978,0,R5,8798,R,2
3/11/14,440000,1,3,,R1,16631 NE 48TH ST,98052,REDMOND,REDMOND,-122.1185957,47.65257193,8,2230,4,1,0,1,1966,0,R4,16830,R,2
3/11/14,365000,1,3,,R1,2529 175TH AVE NE,98052,REDMOND,REDMOND,-122.1065572,47.63332822,8,1800,3,1,1,1,1976,0,R5,2355,R,29
3/12/14,820669,1,3,,R1,12299 171ST CT NE,98052,REDMOND,REDMOND,-122.1115844,47.71006169,8,3350,4,3,1,0,2012,0,R4,5177,R,2
3/12/14,680000,1,3,,R1,11033 243RD AVE NE,98053,,REDMOND,-122.0181211,47.69679765,8,2840,4,2,0,1,2011,0,URPSO,7036,R,2
3/12/14,515950,1,3,,R1,8820 171ST AVE NE,98052,REDMOND,REDMOND,-122.1119231,47.68136554,7,2230,5,1,0,1,1964,0,R5,9000,R,2
3/13/14,750000,1,3,,R1,14814 NE 66TH ST,98052,REDMOND,REDMOND,-122.1422545,47.66513781,8,4180,5,2,1,1,1973,0,R5,13667,R,2
3/13/14,575000,1,3,,R1,22126 NE 78TH ST,98053,,REDMOND,-122.0440802,47.67350095,8,2210,4,1,0,1,1991,0,RA5,45134,R,2
3/13/14,299056,4,18,13 31,R1,27808 NE 33RD ST,98053,,REDMOND,-121.9668531,47.63807865,7,1060,3,1,0,0,1977,0,RA5,12226,R,2
3/14/14,566986,1,3,,R1,23814 NE GREENS CROSSING RD,98053,,REDMOND,-122.0218979,47.71104286,8,1640,3,2,0,0,2013,0,URPSO,5288,R,29
3/14/14,257732,1,3,46,R1,3407 279TH AVE NE,98053,,REDMOND,-121.9663434,47.63919437,7,1884,4,2,0,0,1977,0,RA5,12750,R,2
3/17/14,340000,1,3,8 15,R1,10102 162ND AVE NE,98052,REDMOND,REDMOND,-122.1241256,47.6903902,7,970,3,1,0,0,1972,0,R6,10287,R,2
3/19/14,1250000,1,3,,R1,15454 NE 107TH WAY,98052,REDMOND,REDMOND,-122.1344874,47.69644303,11,4090,4,3,1,0,2013,0,R4/C,8156,R,2
3/19/14,783000,1,3,,R1,14359 172ND AVE NE,98052,,REDMOND,-122.1109025,47.73157584,10,3030,4,2,1,0,1985,0,R1,36916,R,2
3/20/14,1150000,1,3,,R1,23970 NE GREENS CROSSING RD,98053,,REDMOND,-122.0183611,47.71092523,9,2690,3,1,0,2,2009,0,URPSO,8881,R,2
3/20/14,949000,1,3,,R1,17380 NE 46TH CT,98052,REDMOND,REDMOND,-122.1088015,47.65077725,10,3150,4,2,0,1,2013,0,R8,5163,R,2
3/20/14,497000,1,3,,R1,8535 230TH AVE NE,98053,,REDMOND,-122.0332314,47.67890466,7,1930,4,2,1,0,2004,0,URPSO,4250,R,2
3/20/14,346895,1,3,,R1,24332 NE 101ST CT,98053,,REDMOND,-122.0146387,47.68819779,7,1740,3,2,1,0,2010,0,URPSO,3609,R,2
3/21/14,870000,1,3,,R1,14802 NE 61ST WAY,98052,REDMOND,REDMOND,-122.1428527,47.66244102,9,3310,4,2,0,1,2014,0,R5,8012,R,2
3/21/14,659900,1,3,,R1,12247 168TH CT NE,98052,REDMOND,REDMOND,-122.1159107,47.71003611,8,2330,4,2,1,1,2013,0,R4,3777,R,2
3/21/14,560300,1,3,,R1,27909 NE 26TH ST,98053,,REDMOND,-121.9662029,47.63141496,8,2510,3,2,1,0,1995,0,RA5,23971,R,2
3/24/14,1215000,1,3,,R1,6729 204TH DR NE,98053,,REDMOND,-122.0688652,47.66666504,11,4060,4,3,1,0,1998,0,RA5,35363,R,2
3/24/14,756000,1,3,,R1,22431 NE 60TH ST,98053,,REDMOND,-122.0389523,47.65982533,9,3470,4,2,1,0,1984,0,RA5,150282,R,2
3/24/14,735000,1,3,,R1,10026 184TH AVE NE,98052,REDMOND,REDMOND,-122.095423,47.69072249,10,2840,3,2,1,0,1990,0,R4,12865,R,2
3/24/14,707000,1,3,,R1,9720 229TH LN NE,98053,,REDMOND,-122.0346169,47.68637093,8,2980,4,2,1,0,2001,0,URPSO,9947,R,2
3/24/14,625000,1,3,,R1,11644 132ND CT NE,98052,REDMOND,REDMOND,-122.1632702,47.70496163,8,2510,6,2,0,1,1984,0,R4,12222,R,2
3/24/14,150000,1,3,,R1,2722 288TH AVE NE,98053,,REDMOND,-121.9537738,47.63305218,8,3240,3,2,1,0,2015,0,RA5,279219,R,2
3/25/14,1080000,1,3,45,R1,21122 NE 115TH ST,98053,,REDMOND,-122.057826,47.70172984,8,3640,4,1,2,1,1976,0,RA5,75550,R,2
3/25/14,820000,1,3,,R1,8628 236TH AVE NE,98053,,REDMOND,-122.0254406,47.6790604,9,4000,4,2,1,0,2004,0,URPSO,8598,R,2
3/25/14,648000,1,3,,R1,26303 NE 24TH ST,98053,,REDMOND,-121.9880452,47.62922549,8,3530,4,1,1,1,1979,0,RA5,85813,R,2
3/25/14,475000,1,3,,R2,17708 NE 88TH PL,98052,REDMOND,REDMOND,-122.1036114,47.68065349,8,2130,4,2,2,0,1979,0,R12,7650,R,3
3/25/14,346500,1,3,26,R1,9721 163RD PL NE,98052,REDMOND,REDMOND,-122.122935,47.68722187,8,2090,4,2,0,1,1976,0,R5,8400,R,2
3/26/14,611000,1,3,,R1,8727 140TH CT NE,98052,REDMOND,REDMOND,-122.1529293,47.68144821,8,2080,3,1,1,1,1983,0,R5,7640,R,2
3/27/14,875000,1,3,,R1,8091 142ND AVE NE,98052,REDMOND,REDMOND,-122.1513505,47.67610815,9,3500,4,3,1,0,2014,0,R5,9429,R,300
3/27/14,375000,1,3,,R1,14135 NE 78TH CT,98052,REDMOND,REDMOND,-122.1500282,47.67443171,7,1290,2,1,1,0,1983,0,R5,2625,R,2
3/28/14,941000,1,3,,R1,15715 NE 135TH ST,98052,,REDMOND,-122.1289022,47.7209463,11,3930,4,2,1,0,1988,0,RA2.5,32578,R,2
3/28/14,910000,1,3,,R1,4963 166TH CT NE,98052,REDMOND,REDMOND,-122.1197264,47.65470998,10,3780,5,2,1,1,1996,0,R4,11674,R,2
3/28/14,800000,1,3,,R1,17010 NE 110TH WAY,98052,REDMOND,REDMOND,-122.1132157,47.69858685,9,3540,4,3,0,1,1996,0,R4,9185,R,2
3/28/14,790000,1,3,,R1,25051 NE 42ND PL,98053,,REDMOND,-122.0048905,47.64757935,9,3890,5,3,1,0,1995,0,RA5,35074,R,2
3/28/14,546597,1,3,,R2,8426 167TH AVE NE,98052,REDMOND,REDMOND,-122.1177228,47.67806845,8,1570,2,2,2,0,2014,0,EH,1122,R,29
3/28/14,326000,1,3,,R2,8510 139TH AVE NE,98052,REDMOND,REDMOND,-122.1542361,47.67911547,7,1140,2,1,0,1,1984,0,R5,5040,R,2
3/31/14,825000,1,3,40,R1,23717 NE 108TH PL,98053,,REDMOND,-122.021623,47.69441676,9,3390,4,2,0,1,2010,0,URPSO,6009,R,2
3/31/14,425142,1,3,,R2,6431 156TH PL NE,98052,REDMOND,REDMOND,-122.1319623,47.66394197,8,1710,3,1,0,1,1977,0,R4,7183,R,2
4/1/14,627000,1,3,,R1,7208 138TH PL NE,98052,REDMOND,REDMOND,-122.1547389,47.6696601,7,2200,6,2,0,1,1965,0,R6,8480,R,2
4/1/14,338500,8,3,12 15 26,R1,10718 166TH CT NE,98052,REDMOND,REDMOND,-122.1178377,47.69642523,7,2110,4,1,0,2,1977,0,R6,11680,R,2
4/2/14,700000,1,3,,R1,19114 NE 64TH WAY,98052,REDMOND,REDMOND,-122.0826273,47.66391853,9,2450,3,2,1,0,2004,0,R12,4239,R,2
4/2/14,535000,1,3,,R1,16408 NE 104TH ST,98052,REDMOND,REDMOND,-122.1203764,47.6931148,8,2150,3,2,0,1,1976,0,R6,7350,R,2
4/2/14,390000,4,4,16 31,R1,10342 162ND PL NE,98052,REDMOND,REDMOND,-122.123961,47.69275439,7,1730,3,2,1,0,1976,0,R6,5600,R,2
4/3/14,582000,1,3,,R1,22504 NE 93RD PL,98053,,REDMOND,-122.0400542,47.6836529,7,2330,4,2,1,0,2004,0,URPSO,7521,R,2
4/3/14,530000,1,3,,R1,15811 NE 65TH ST,98052,REDMOND,REDMOND,-122.1290206,47.66321499,8,2170,4,2,0,1,1977,0,R4,6080,R,2
4/3/14,500000,1,7,,R1,11748 174TH PL NE,98052,REDMOND,REDMOND,-122.1068979,47.70569921,10,3940,5,2,0,2,2004,0,R4,6167,R,2
4/4/14,620000,1,3,,R1,10819 167TH AVE NE,98052,REDMOND,REDMOND,-122.1171494,47.69755711,7,3050,4,2,0,1,1977,0,R4,9600,R,2
4/4/14,555000,4,18,15 31,R1,3128 181ST AVE NE,98052,REDMOND,REDMOND,-122.0987001,47.63826129,8,2370,4,1,0,2,1974,0,R4,10000,R,2
4/4/14,525000,1,3,,R1,16587 NE 97TH PL,98052,REDMOND,REDMOND,-122.118514,47.6867996,7,2220,5,1,1,1,1962,0,R5,8502,R,2
4/4/14,474800,1,3,,R1,8018 132ND AVE NE,98052,REDMOND,REDMOND,-122.1634551,47.67595276,8,2310,3,1,0,1,1961,0,R4,13430,R,2
4/7/14,825000,1,4,41,R1,23717 NE 108TH PL,98053,,REDMOND,-122.021623,47.69441676,9,3390,4,2,0,1,2010,0,URPSO,6009,R,2
4/8/14,855000,1,3,,R1,16520 NE 134TH PL,98052,,REDMOND,-122.1171973,47.71990478,10,2930,4,2,1,0,1984,0,RA2.5,35298,R,2
4/8/14,765000,1,3,,R1,23766 NE GREENS CROSSING RD,98053,,REDMOND,-122.0229056,47.71063487,8,2390,2,2,1,0,2003,0,URPSO,7220,R,2
4/8/14,400000,1,3,46 60,R1,18506 NE 20TH PL,98052,REDMOND,REDMOND,-122.0935208,47.62783308,8,1420,3,1,0,1,1968,0,R6,9663,R,2
4/8/14,336880,4,18,13 31,R1,21027 NE 66TH ST,98053,,REDMOND,-122.0584173,47.66438215,6,860,3,1,0,0,1970,0,RA5,14940,R,2
4/9/14,735000,1,3,40,R1,7221 245TH WAY NE,98053,,REDMOND,-122.0122729,47.66960298,9,3380,4,2,1,0,1997,0,RA5,23880,R,2
4/9/14,590000,1,3,,R1,25614 NE 47TH PL,98053,,REDMOND,-121.9962759,47.65032199,8,2180,4,1,1,1,1978,0,RA5,223898,R,2
4/9/14,582000,1,3,,R1,14704 NE 66TH ST,98052,REDMOND,REDMOND,-122.1447352,47.66548123,7,1890,3,1,0,1,1972,0,R5,8403,R,2
4/9/14,580000,1,3,,R1,4320 BEL RED RD,98052,REDMOND,REDMOND,-122.1154738,47.64930217,8,3430,4,4,0,0,1988,0,R4,13390,R,2
4/9/14,430000,1,3,,R1,10210 161ST AVE NE,98052,REDMOND,REDMOND,-122.1261532,47.69159502,7,1290,3,1,0,0,1977,0,R6,7480,R,2
4/10/14,965000,1,3,,R1,3438 260TH AVE NE,98053,,REDMOND,-121.9915865,47.64098522,10,4230,4,2,1,2,1989,0,RA5,74797,R,2
4/10/14,811500,12,3,,R1,12024 175TH CT NE,98052,REDMOND,REDMOND,-122.1065913,47.70797989,9,3580,4,2,0,1,2007,0,R4,8703,R,2
4/10/14,788000,1,3,,R1,16444 NE 135TH ST,98052,,REDMOND,-122.1183304,47.72151984,10,3110,5,2,1,1,1984,0,RA2.5,35109,R,2
